PID,area,price,MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config
906201200,2730,301000,60,RL,86,10380,Pave,NA,IR1,Lvl,AllPub,Inside
535453160,1040,133700,20,RL,70,7560,Pave,NA,Reg,Lvl,AllPub,Inside
534201280,1052,138500,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside
907255050,1787,275000,20,RL,NA,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac
534129080,1724,197900,80,RL,NA,17871,Pave,NA,IR1,Lvl,AllPub,CulDSac
902206040,1316,130000,50,RM,50,5500,Pave,NA,Reg,Lvl,AllPub,Corner
905105070,1060,154000,20,RL,NA,8246,Pave,NA,IR1,Lvl,AllPub,Inside
527451180,987,96000,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside
903225160,1290,106900,70,RM,59,5870,Pave,NA,Reg,Lvl,AllPub,Corner
905451410,1057,137000,20,RL,70,10519,Pave,NA,Reg,Lvl,AllPub,Inside
906380210,1290,200000,20,RL,64,6762,Pave,NA,Reg,Lvl,AllPub,Inside
535456010,1556,119000,90,RL,75,8512,Pave,NA,Reg,Lvl,AllPub,Corner
527404120,882,126000,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Corner
907275140,1828,279500,20,RL,NA,12782,Pave,NA,Reg,Lvl,AllPub,Inside
906201130,2132,316600,50,RL,79,12327,Pave,NA,IR1,Low,AllPub,Inside
916403040,1240,174000,20,RL,42,10331,Pave,NA,Reg,Lvl,AllPub,CulDSac
528178010,2200,382500,20,RL,117,15262,Pave,NA,IR1,Lvl,AllPub,Corner
527359180,1868,197500,60,RL,NA,10304,Pave,NA,IR1,Lvl,AllPub,CulDSac
535354050,893,135000,45,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside
532376160,894,138500,20,RL,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside
914476020,1734,126000,90,RL,75,10125,Pave,NA,Reg,Lvl,AllPub,Inside
527402200,1004,149000,20,RL,NA,11241,Pave,NA,IR1,Lvl,AllPub,CulDSac
528458140,1530,250000,20,FV,112,12606,Pave,NA,IR1,Lvl,AllPub,Inside
904100140,2403,244400,70,RL,NA,24090,Pave,NA,Reg,Lvl,AllPub,Inside
527451550,1302,111750,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside
902106010,1558,150000,70,RM,57,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside
528315030,2392,348000,60,RL,82,9452,Pave,NA,Reg,Lvl,AllPub,Inside
914478020,918,148000,80,RL,NA,8750,Pave,NA,IR1,Lvl,AllPub,Inside
526350040,896,105000,20,RH,80,11622,Pave,NA,Reg,Lvl,AllPub,Inside
528326110,2172,291000,60,RL,NA,11000,Pave,NA,Reg,Lvl,AllPub,FR2
923203010,936,140000,120,RM,62,6710,Pave,NA,IR1,Lvl,AllPub,FR3
531376050,1585,184900,60,RL,74,7632,Pave,NA,IR1,Lvl,AllPub,Inside
528231050,1838,192140,60,RL,60,21930,Pave,NA,IR3,Lvl,AllPub,Inside
528176070,2250,320000,60,RL,105,13650,Pave,NA,Reg,Lvl,AllPub,Corner
527375160,1875,184500,80,RL,81,10530,Pave,NA,Reg,Lvl,AllPub,Inside
904100100,2267,219000,70,RL,107,12888,Pave,NA,Reg,Bnk,AllPub,Inside
534403040,1302,158000,80,RL,85,9350,Pave,NA,Reg,Lvl,AllPub,Inside
528164040,1792,374000,20,RL,72,11846,Pave,NA,IR1,HLS,AllPub,Inside
907202220,879,120000,20,RL,75,9675,Pave,NA,Reg,Lvl,AllPub,Corner
527105070,1608,189500,60,RL,88,10179,Pave,NA,IR1,Lvl,AllPub,Corner
905452040,1639,154400,60,RL,50,9350,Pave,NA,Reg,Bnk,AllPub,Inside
534251320,1328,143000,20,RL,NA,9790,Pave,NA,Reg,Lvl,AllPub,Inside
531477040,2020,144000,90,RH,60,8400,Pave,NA,Reg,Lvl,AllPub,Inside
535153070,1194,148000,20,RL,73,8760,Pave,NA,Reg,Lvl,AllPub,Inside
903454090,1375,141000,50,RM,50,9000,Pave,NA,Reg,Bnk,AllPub,Inside
528482030,2443,265000,60,FV,85,10625,Pave,NA,Reg,Lvl,AllPub,Inside
531373060,1663,192500,60,RL,67,12774,Pave,NA,Reg,Lvl,AllPub,FR2
527182170,2090,207500,160,RL,NA,5062,Pave,NA,IR1,Lvl,AllPub,CulDSac
527453060,1456,148500,160,RL,24,2280,Pave,NA,Reg,Lvl,AllPub,FR2
528110010,2296,451950,60,RL,97,13478,Pave,NA,IR1,Lvl,AllPub,Corner
907203070,876,127000,20,RL,68,7480,Pave,NA,Reg,Lvl,AllPub,Inside
527107240,1511,185000,60,RL,70,11207,Pave,NA,IR1,HLS,AllPub,FR2
923229110,1728,150900,90,RL,55,12640,Pave,NA,IR1,Lvl,AllPub,Inside
535104020,1362,163000,20,RL,80,10197,Pave,NA,IR1,Lvl,AllPub,Inside
535325290,1005,115000,20,RL,60,10434,Pave,NA,Reg,Lvl,AllPub,Inside
909175100,1694,136500,50,RL,60,8400,Pave,NA,Reg,Bnk,AllPub,Inside
528480090,1468,271500,20,FV,84,10440,Pave,NA,Reg,Lvl,AllPub,Corner
528188060,1626,173000,160,RL,36,2268,Pave,NA,Reg,Lvl,AllPub,Inside
909250030,1666,100000,50,RL,51,9839,Pave,NA,Reg,Lvl,AllPub,Inside
533130130,2349,362500,60,RL,85,13143,Pave,NA,IR1,Lvl,AllPub,Inside
905401020,2422,255000,20,RL,102,12671,Pave,NA,IR1,Lvl,AllPub,Corner
905101330,1296,90000,90,RL,72,10791,Pave,NA,Reg,Lvl,AllPub,Inside
534178010,1052,127000,20,RL,80,10800,Pave,NA,Reg,Lvl,AllPub,Inside
534102025,1492,230000,20,FV,80,8000,Pave,NA,Reg,Lvl,AllPub,Inside
528228345,1455,195000,120,RL,NA,3940,Pave,NA,Reg,Lvl,AllPub,Inside
527451020,1302,106000,160,RM,24,2016,Pave,NA,Reg,Lvl,AllPub,Inside
909256010,1465,131000,50,RL,84,10164,Pave,NA,Reg,Bnk,AllPub,Inside
905104030,913,129000,85,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside
907414030,1414,185500,20,RL,65,8773,Pave,NA,Reg,Lvl,AllPub,FR2
907230240,1320,137000,160,RH,NA,3612,Pave,NA,IR1,Lvl,AllPub,Inside
532353050,912,144000,20,RL,NA,12968,Pave,NA,IR2,Lvl,AllPub,Inside
528320060,3627,625000,60,RL,118,35760,Pave,NA,IR1,Lvl,AllPub,CulDSac
528290090,1414,176000,60,RL,NA,7750,Pave,NA,Reg,Lvl,AllPub,Inside
906475110,2087,187500,60,RL,NA,12205,Pave,NA,IR1,Low,AllPub,Inside
534127140,1082,162500,85,RL,NA,8723,Pave,NA,IR1,Lvl,AllPub,Inside
907425010,848,149300,120,RM,NA,4426,Pave,NA,Reg,Lvl,AllPub,Inside
527404150,858,110000,20,RL,NA,7340,Pave,NA,IR1,Lvl,AllPub,Inside
903456090,754,84500,190,RM,60,6780,Pave,NA,Reg,Lvl,AllPub,Inside
903228090,1013,113000,45,RM,50,5000,Pave,NA,Reg,Bnk,AllPub,Inside
923225240,1475,127000,160,RM,41,2665,Pave,NA,Reg,Lvl,AllPub,Inside
528228445,1504,191000,120,RL,43,3182,Pave,NA,Reg,Lvl,AllPub,Inside
527108040,1801,239900,60,RL,72,10463,Pave,NA,IR1,HLS,AllPub,CulDSac
534278150,1187,140500,20,RL,NA,14357,Pave,NA,IR1,Lvl,AllPub,CulDSac
527256030,2234,441929,20,RL,85,14082,Pave,NA,IR1,HLS,AllPub,Inside
905377010,1229,135000,20,RL,NA,17140,Pave,NA,Reg,Lvl,AllPub,Inside
533130170,2872,285000,50,RL,85,10678,Pave,NA,Reg,Lvl,AllPub,Inside
532354010,970,132500,20,RL,80,8480,Pave,NA,Reg,Lvl,AllPub,Corner
527354050,1353,192350,20,RL,80,10400,Pave,NA,Reg,Lvl,AllPub,Inside
923229100,1356,188000,80,RL,NA,15957,Pave,NA,IR1,Low,AllPub,Corner
903206070,1738,153000,50,RL,NA,7010,Pave,NA,Reg,Lvl,AllPub,Inside
528292070,2060,214000,60,RL,NA,8755,Pave,NA,IR1,Lvl,AllPub,FR2
906200230,1822,228500,50,RL,104,23920,Pave,NA,Reg,Lvl,AllPub,Inside
905351045,1700,148400,150,RL,NA,1700,Pave,NA,Reg,HLS,AllPub,Inside
907252190,1673,270000,20,RL,NA,11354,Pave,NA,Reg,Lvl,AllPub,Inside
916402125,1137,176000,20,RL,54,13811,Pave,NA,IR1,Lvl,AllPub,Inside
535153140,1440,185000,20,RL,82,9840,Pave,NA,Reg,Lvl,AllPub,Inside
527301245,1688,226500,20,RL,63,12680,Pave,NA,IR1,Lvl,AllPub,Inside
908102050,1126,108000,20,RL,67,8777,Pave,NA,Reg,Lvl,AllPub,Inside
535300040,1216,129500,20,RL,75,10050,Pave,NA,Reg,Lvl,AllPub,Inside
924151040,1803,285000,20,RL,76,9892,Pave,NA,Reg,Lvl,AllPub,Inside
527110080,1470,177000,60,RL,NA,13869,Pave,NA,IR2,Lvl,AllPub,Corner
905101070,1005,115400,20,RL,62,14299,Pave,NA,Reg,Lvl,AllPub,Inside
905476170,605,86000,30,RL,58,9098,Pave,NA,IR1,Lvl,AllPub,Inside
533215030,1310,285000,120,FV,NA,4538,Pave,NA,IR1,Lvl,AllPub,Inside
527328050,1177,151500,20,RL,79,11850,Pave,NA,Reg,Lvl,AllPub,FR2
526355190,2217,268000,20,RL,95,15865,Pave,NA,IR1,Lvl,AllPub,Inside
534252110,1422,139900,20,RL,NA,12342,Pave,NA,IR1,Lvl,AllPub,Inside
905103180,934,132000,80,RL,80,10366,Pave,NA,IR1,Lvl,AllPub,Corner
907125120,990,126000,20,RL,65,8775,Pave,NA,Reg,Lvl,AllPub,Inside
527455240,892,100000,20,RL,65,7150,Pave,NA,Reg,Lvl,AllPub,Inside
923275080,1003,142500,80,RL,37,7937,Pave,NA,IR1,Lvl,AllPub,CulDSac
902104020,1416,156500,50,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside
527164060,1593,178000,60,RL,NA,9636,Pave,NA,IR1,Lvl,AllPub,Corner
911225110,936,78000,50,C (all),60,8520,Grvl,NA,Reg,Bnk,AllPub,Inside
916475110,1908,202900,60,RL,85,14191,Pave,NA,Reg,Lvl,AllPub,Inside
535375040,713,99800,30,RL,60,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside
535450210,1224,132000,50,RL,60,8064,Pave,NA,Reg,Lvl,AllPub,Inside
527165130,1167,173000,20,RL,NA,9248,Pave,NA,IR1,Lvl,AllPub,Inside
528290140,1671,173000,60,RL,58,10852,Pave,NA,IR1,Lvl,AllPub,Inside
534125120,1152,143450,20,RL,78,11700,Pave,NA,Reg,Lvl,AllPub,Inside
909425060,1564,174500,70,RL,75,12000,Pave,NA,Reg,Bnk,AllPub,Inside
527161040,1382,177500,80,RL,57,8923,Pave,NA,IR1,Lvl,AllPub,Inside
535450310,1846,143000,50,RL,78,10496,Pave,NA,Reg,Lvl,AllPub,Inside
903458110,1406,89500,50,RM,NA,7920,Pave,Grvl,IR1,Lvl,AllPub,Inside
535302130,1152,137500,20,RL,102,9373,Pave,NA,IR1,Lvl,AllPub,Corner
534129040,1829,218500,20,RL,NA,10456,Pave,NA,IR1,Lvl,AllPub,Inside
527161010,1604,181000,60,RL,100,10839,Pave,NA,IR1,Lvl,AllPub,Corner
909282030,3447,381000,50,RL,NA,14100,Pave,NA,IR1,Lvl,AllPub,Inside
527106140,1604,195500,60,RL,59,9535,Pave,NA,IR1,Lvl,AllPub,Inside
907202050,1040,150500,20,RL,61,8800,Pave,NA,IR1,Lvl,AllPub,Inside
906230010,2787,269500,90,RL,NA,11855,Pave,NA,Reg,Lvl,AllPub,Inside
916460070,1403,202000,20,RL,NA,8098,Pave,NA,IR1,Lvl,AllPub,Inside
527356020,2784,250000,60,RL,80,16692,Pave,NA,IR1,Lvl,AllPub,Inside
907196040,1823,235000,60,RL,75,12192,Pave,NA,IR1,Lvl,AllPub,Inside
527405160,864,120500,20,RL,60,6960,Pave,NA,Reg,Lvl,AllPub,Inside
528174050,1358,213000,120,RL,47,6904,Pave,NA,IR1,Lvl,AllPub,Inside
527450220,1218,113700,160,RM,21,2058,Pave,NA,Reg,Lvl,AllPub,Inside
528250030,1986,213000,60,RL,NA,8396,Pave,NA,IR1,Lvl,AllPub,Inside
528390210,1850,248000,60,RL,NA,29959,Pave,NA,IR2,Lvl,AllPub,FR2
534478230,1113,147000,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside
535457090,1175,148000,20,RL,81,7635,Pave,NA,IR1,Lvl,AllPub,Corner
527226020,1474,115000,20,RL,NA,31220,Pave,NA,IR1,Bnk,NoSewr,FR2
903231010,1539,141500,50,RM,51,6120,Pave,NA,Reg,Lvl,AllPub,Corner
905200260,1774,165000,80,RL,88,15400,Pave,NA,Reg,Lvl,AllPub,Inside
535453150,1170,140000,20,RL,70,7315,Pave,NA,Reg,Lvl,AllPub,Inside
527183060,1337,188500,120,RL,65,5950,Pave,NA,IR1,HLS,AllPub,Inside
527258020,1530,260000,20,RL,124,16158,Pave,NA,IR1,Low,AllPub,Inside
907130110,1499,187000,60,RL,65,12438,Pave,NA,IR1,Lvl,AllPub,Inside
535455090,1278,127500,50,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside
533206050,1391,196000,120,FV,59,4282,Pave,Pave,IR2,Lvl,AllPub,Inside
527427230,1337,184000,120,RH,26,5858,Pave,NA,IR1,Lvl,AllPub,FR2
907252220,1872,261500,60,RL,NA,11885,Pave,NA,Reg,Lvl,AllPub,Inside
531375140,1094,149000,20,RL,60,12450,Pave,NA,Reg,Lvl,AllPub,Inside
526353050,2117,237500,20,RL,NA,12925,Pave,NA,IR1,Lvl,AllPub,Corner
534277060,907,109008,20,RL,77,8593,Pave,NA,IR1,Lvl,AllPub,Inside
534125210,1193,146500,190,RL,79,13110,Pave,NA,IR1,Lvl,AllPub,Corner
906426210,1759,233500,60,RL,NA,16698,Pave,NA,IR1,HLS,AllPub,CulDSac
923252080,845,129500,20,RL,69,7599,Pave,NA,Reg,Lvl,AllPub,Corner
535477180,864,125500,20,RL,60,6600,Pave,NA,Reg,Lvl,AllPub,Inside
534476260,1520,153000,80,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside
534151120,2288,230000,60,RL,NA,13774,Pave,NA,IR1,Lvl,AllPub,Inside
535101120,1584,124000,90,RL,65,8944,Pave,NA,Reg,Lvl,AllPub,Inside
534176230,1645,171000,60,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside
534451170,729,52000,30,RL,56,4130,Pave,NA,IR1,Lvl,AllPub,Inside
534475185,1505,149500,20,RL,128,12160,Pave,NA,Reg,Lvl,AllPub,Inside
528480160,1665,205950,60,FV,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside
905479110,1164,125000,190,RL,68,10880,Pave,NA,Reg,Lvl,AllPub,Inside
533208050,1247,197000,120,FV,37,3316,Pave,Pave,IR1,Lvl,AllPub,Inside
923226300,1092,85500,160,RM,21,1504,Pave,NA,Reg,Lvl,AllPub,Inside
527107120,1776,202000,60,RL,54,9783,Pave,NA,IR1,Lvl,AllPub,Inside
909425085,2161,263400,50,RL,70,12392,Pave,NA,Reg,Bnk,AllPub,Inside
916460020,1491,178000,20,RL,NA,7777,Pave,NA,IR1,Lvl,AllPub,Inside
909175050,2192,179500,75,RL,60,8400,Pave,NA,Reg,Bnk,AllPub,Inside
914478045,1034,169900,80,RL,NA,12328,Pave,NA,IR1,Lvl,AllPub,Inside
903430080,1324,122000,70,RM,52,3068,Pave,Grvl,Reg,Lvl,AllPub,Inside
528142020,2088,250000,60,RL,74,8899,Pave,NA,Reg,Lvl,AllPub,Inside
903484110,1403,116000,190,RM,60,10320,Pave,Grvl,Reg,Bnk,AllPub,Inside
535454050,1040,87500,90,RL,NA,8544,Pave,NA,Reg,Lvl,AllPub,Inside
527140090,1337,180000,120,RL,41,5395,Pave,NA,IR1,HLS,AllPub,Inside
531452070,1332,145000,120,RL,50,7175,Pave,NA,Reg,Lvl,AllPub,Inside
527357020,1220,170000,20,RL,128,13001,Pave,NA,IR1,Lvl,AllPub,Inside
907131070,1425,193000,20,RL,NA,8685,Pave,NA,IR1,Lvl,AllPub,CulDSac
923225510,874,126500,20,RL,58,10172,Pave,NA,IR1,Lvl,AllPub,Inside
902301080,1284,110000,50,RM,50,3500,Pave,Grvl,Reg,Lvl,AllPub,Inside
528166060,2392,386250,20,RL,103,13472,Pave,NA,Reg,Lvl,AllPub,Inside
921126030,1728,298751,20,RL,79,11449,Pave,NA,IR1,HLS,AllPub,Inside
909275040,1603,138000,70,RL,NA,9650,Pave,NA,IR1,HLS,AllPub,Corner
903452090,1330,116500,70,RM,60,7518,Pave,NA,Reg,Lvl,AllPub,FR3
528458180,1448,238500,20,FV,75,7500,Pave,NA,Reg,Lvl,AllPub,Inside
906477110,1052,155000,80,RL,80,8816,Pave,NA,Reg,Lvl,AllPub,Inside
534403370,1445,158000,80,RL,NA,12095,Pave,NA,IR1,Lvl,AllPub,Corner
531375110,1114,159000,20,RL,66,13695,Pave,NA,Reg,Lvl,AllPub,Inside
531385020,1434,189000,20,RL,65,8529,Pave,NA,IR1,Lvl,AllPub,Inside
902110120,1951,111500,190,RM,56,7745,Pave,Grvl,Reg,Lvl,AllPub,Inside
905475520,943,80000,30,RL,NA,11515,Pave,NA,IR1,Lvl,AllPub,CulDSac
909252110,1680,177000,70,RL,63,15576,Pave,NA,Reg,Lvl,AllPub,Inside
907285050,1716,191000,60,RL,70,8750,Pave,NA,Reg,Lvl,AllPub,Inside
526353030,2110,244000,20,RL,93,11160,Pave,NA,Reg,Lvl,AllPub,Corner
533221030,1512,168500,160,FV,NA,2117,Pave,NA,Reg,Lvl,AllPub,Inside
905104090,894,125000,20,RL,99,7094,Pave,NA,IR1,Lvl,AllPub,Inside
907420060,1491,168675,60,RL,64,8333,Pave,NA,Reg,Lvl,AllPub,Inside
907285040,2090,240000,60,RL,80,10000,Pave,NA,Reg,Lvl,AllPub,Inside
903206120,2068,209500,75,RL,NA,7793,Pave,NA,IR1,Bnk,AllPub,Corner
907203010,864,128500,20,RL,120,9560,Pave,NA,IR1,Lvl,AllPub,Corner
905100060,999,130000,190,RL,75,11235,Pave,NA,Reg,Lvl,AllPub,Inside
905478030,1716,131000,50,RL,60,11409,Pave,NA,Reg,Lvl,AllPub,Inside
907262020,1729,200000,60,RL,65,8158,Pave,NA,Reg,Lvl,AllPub,Inside
534252040,1344,144000,20,RL,NA,9503,Pave,NA,Reg,Lvl,AllPub,Inside
532477030,1430,192000,20,RL,95,19508,Pave,NA,Reg,Lvl,AllPub,Inside
902109130,1701,94550,190,RM,63,7627,Pave,NA,Reg,Lvl,AllPub,Corner
534202160,1232,142250,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside
528390100,2448,402000,60,RL,52,46589,Pave,NA,IR2,Lvl,AllPub,CulDSac
907262030,1768,224900,60,RL,65,8158,Pave,NA,Reg,Lvl,AllPub,Inside
535453200,1148,132500,20,RL,70,7931,Pave,NA,Reg,Lvl,AllPub,Inside
923205015,1344,166500,20,RL,NA,11875,Pave,NA,Reg,Lvl,AllPub,Inside
907192040,1842,217500,60,RL,NA,8826,Pave,NA,Reg,Lvl,AllPub,Inside
528172060,1606,255900,20,RL,70,9658,Pave,NA,IR1,Lvl,AllPub,Inside
916382110,1641,316500,20,RL,79,14463,Pave,NA,IR1,HLS,AllPub,Corner
905451390,1626,154000,50,RL,70,10512,Pave,NA,Reg,Lvl,AllPub,Inside
907125020,914,148000,85,RL,57,8846,Pave,NA,IR1,Lvl,AllPub,CulDSac
535456100,825,109500,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside
534479300,936,121000,20,RL,82,9888,Pave,NA,Reg,Lvl,AllPub,Inside
903400040,1824,180500,70,RL,60,13515,Pave,Pave,Reg,Lvl,AllPub,Inside
910202030,816,75200,30,RM,46,3672,Pave,NA,Reg,Lvl,AllPub,Inside
916475020,1629,270000,20,RL,85,14536,Pave,NA,Reg,Lvl,AllPub,Inside
906392070,1232,194500,20,RL,64,7314,Pave,NA,Reg,Lvl,AllPub,Inside
528138010,1808,324000,20,RL,102,13514,Pave,NA,IR1,Lvl,AllPub,Corner
528114010,1868,415000,20,RL,120,14780,Pave,NA,IR1,HLS,AllPub,Corner
907200190,1025,153500,80,RL,59,8660,Pave,NA,IR1,Lvl,AllPub,Inside
908178050,2314,229000,60,RL,90,11060,Pave,NA,IR1,Lvl,AllPub,Corner
905225080,2287,225000,50,RL,81,15593,Pave,NA,Reg,Lvl,AllPub,Corner
907135230,990,156000,20,RL,43,13568,Pave,NA,IR2,Lvl,AllPub,CulDSac
535126010,2142,193500,60,RL,100,13000,Pave,NA,Reg,Lvl,AllPub,Corner
527328010,1102,169000,85,RL,NA,10464,Pave,NA,IR1,Lvl,AllPub,FR3
907290180,848,144000,120,RM,NA,4435,Pave,NA,Reg,Lvl,AllPub,Inside
902109120,1656,119164,50,RM,63,7628,Pave,NA,Reg,Lvl,AllPub,Inside
533352150,1620,150000,20,RL,NA,9991,Pave,NA,IR1,Lvl,AllPub,Corner
916455120,1440,232500,20,RL,82,11202,Pave,NA,IR1,Lvl,AllPub,Inside
909275050,1502,149000,70,RL,60,7200,Pave,NA,Reg,HLS,AllPub,Inside
533242080,1358,204000,20,FV,73,7321,Pave,Pave,IR1,Lvl,AllPub,Inside
907185060,1682,200500,60,RL,70,8750,Pave,NA,Reg,Lvl,AllPub,Inside
908154080,3820,284700,20,RL,123,47007,Pave,NA,IR1,Lvl,AllPub,Inside
906426060,2144,277000,50,RL,NA,159000,Pave,NA,IR2,Low,AllPub,CulDSac
904351240,1112,63000,50,RL,60,9780,Pave,NA,Reg,Lvl,AllPub,Inside
534400290,1313,153000,20,RL,85,9350,Pave,NA,Reg,Lvl,AllPub,Inside
527225035,1752,164000,50,RL,152,12134,Pave,NA,IR1,Bnk,AllPub,Inside
533221080,1524,166000,160,FV,NA,2998,Pave,NA,Reg,Lvl,AllPub,Inside
902106120,1022,89500,30,RM,56,4480,Pave,NA,Reg,Lvl,AllPub,Corner
913350030,1625,242500,20,RL,69,23580,Pave,NA,IR1,Lvl,AllPub,Inside
535354260,1728,156000,50,RL,NA,12099,Pave,NA,IR1,Lvl,AllPub,Inside
532378070,935,137000,20,RL,NA,13526,Pave,NA,IR1,Lvl,AllPub,CulDSac
528365070,2646,260000,60,RL,90,9900,Pave,NA,Reg,Low,AllPub,Inside
908102060,640,84900,30,RL,67,8777,Pave,NA,Reg,Lvl,AllPub,Inside
534455030,1496,141500,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside
527302175,1586,181000,20,RL,48,17043,Pave,NA,IR1,Lvl,AllPub,CulDSac
534431070,1556,172500,50,RL,120,17360,Pave,NA,Reg,Lvl,AllPub,Corner
923425030,887,124500,20,RL,62,10447,Pave,NA,Reg,Lvl,AllPub,Inside
527454050,1322,147000,160,RL,24,2308,Pave,NA,Reg,Lvl,AllPub,Inside
907285010,1939,227000,60,RL,90,11250,Pave,NA,IR1,Lvl,AllPub,Corner
533125080,2683,290000,60,RL,NA,9205,Pave,NA,IR1,Lvl,AllPub,Inside
908204160,1152,82500,90,RL,74,6845,Pave,NA,Reg,Lvl,AllPub,Inside
903201020,1432,149000,30,RL,NA,6615,Pave,NA,Reg,Lvl,AllPub,Inside
908226130,924,80000,190,RL,60,12180,Pave,NA,Reg,Lvl,AllPub,Inside
534177230,1665,227000,60,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside
534450090,334,39300,20,RL,50,5000,Pave,NA,Reg,Low,AllPub,Inside
907410130,1602,293200,20,RL,85,10200,Pave,NA,Reg,Lvl,AllPub,Inside
528240030,1630,189500,60,RL,62,7984,Pave,NA,IR1,Lvl,AllPub,Inside
911104060,572,75000,30,C (all),60,10200,Pave,Grvl,Reg,Lvl,AllPub,Inside
528228455,1220,180000,120,RL,43,3182,Pave,NA,Reg,Lvl,AllPub,Inside
528354100,2125,279500,60,RL,97,10990,Pave,NA,IR1,Lvl,AllPub,CulDSac
527452310,900,123000,85,RL,68,7838,Pave,NA,Reg,Lvl,AllPub,Inside
535353240,1527,152500,60,RL,78,11419,Pave,NA,Reg,Lvl,AllPub,Corner
907252050,1762,222000,60,RL,NA,9930,Pave,NA,IR1,Lvl,AllPub,Inside
909254070,1802,200100,70,RL,54,7588,Pave,NA,Reg,Lvl,AllPub,Inside
1007100110,1836,103000,70,I (all),NA,56600,Pave,NA,IR1,Low,AllPub,Inside
916386040,1442,172500,80,RL,73,9802,Pave,NA,Reg,Lvl,AllPub,Inside
902135020,936,93000,20,RM,60,6000,Pave,Pave,Reg,Bnk,AllPub,Inside
905202190,1830,278000,20,RL,NA,20355,Pave,NA,Reg,Low,AllPub,Inside
902128075,1027,120000,30,RM,60,5400,Pave,NA,Reg,Lvl,AllPub,Inside
533212020,1200,149500,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside
534451150,1306,76500,30,RL,55,5350,Pave,NA,IR1,Lvl,AllPub,Inside
923227080,1404,160000,20,RL,83,13383,Pave,NA,IR1,Lvl,AllPub,Inside
528186080,1684,266000,120,RL,63,8849,Pave,NA,IR1,Lvl,AllPub,Inside
527353020,1671,200000,20,RL,80,10928,Pave,NA,Reg,Lvl,AllPub,Inside
534403440,1440,157500,60,RL,85,9350,Pave,NA,Reg,Lvl,AllPub,Inside
535455060,984,112500,45,RL,64,6390,Pave,NA,Reg,Lvl,AllPub,Corner
527110130,1384,161500,80,RL,56,8872,Pave,NA,IR1,HLS,AllPub,Inside
903454080,1376,119500,50,RM,50,8600,Pave,NA,Reg,Bnk,AllPub,Inside
528250010,1394,165500,80,RL,NA,11950,Pave,NA,IR1,Lvl,AllPub,Corner
527378020,1178,157000,20,RL,80,10000,Pave,NA,Reg,Lvl,AllPub,Inside
908250040,1137,96000,50,RL,57,8050,Pave,NA,Reg,Lvl,AllPub,Inside
533221060,1573,177000,160,FV,24,2117,Pave,NA,Reg,Lvl,AllPub,Inside
534426110,1041,124500,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Corner
526355080,2704,345000,80,RL,75,13860,Pave,NA,Reg,Lvl,AllPub,Inside
533236060,1586,170000,160,FV,24,2645,Pave,Pave,Reg,Lvl,AllPub,Inside
905480150,1096,79000,50,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Corner
906402070,2062,277000,60,RL,NA,14364,Pave,NA,IR1,Low,AllPub,Inside
905475510,1298,114000,20,RL,NA,11200,Pave,NA,IR1,Lvl,AllPub,CulDSac
528235180,1166,190000,80,RL,59,9587,Pave,NA,IR1,Lvl,AllPub,Inside
534403050,1092,145000,20,RL,75,8250,Pave,NA,Reg,Lvl,AllPub,Inside
909475020,1844,223000,20,RL,NA,16381,Pave,NA,IR1,Lvl,AllPub,Inside
903202120,1577,140200,50,RL,65,6435,Pave,NA,Reg,Lvl,AllPub,Inside
902205140,901,107900,20,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Corner
907187040,1873,235500,60,RL,47,10820,Pave,NA,IR2,Lvl,AllPub,CulDSac
533223110,1080,139000,160,FV,NA,4447,Pave,NA,IR1,Lvl,AllPub,FR2
535476240,1045,127000,20,RL,80,7936,Pave,NA,Reg,Lvl,AllPub,Inside
527425140,864,120500,20,RL,60,9000,Pave,NA,Reg,Lvl,AllPub,FR2
528240150,1594,195500,60,RL,61,10125,Pave,NA,IR1,Lvl,AllPub,Inside
